SUBJECT;LABEL;DICE;HDRFDST;SSIM
123925;Hippocampus;0.1388098222844923;33.53565266995709;0.9690535123915238
123925;Thalamus;0.2563558509618457;46.815382087514784;0.975010358967882
123925;WhiteMatter;0.47807172880178017;21.599999999999998;0.7681371340779042
123925-PP;Amygdala;0.14683368128044538;29.024127893874777;0.9890824415006911
123925-PP;GreyMatter;0.42030590041171856;32.221731797034124;0.754462927758419
123925-PP;Hippocampus;0.13940049489546444;33.49268576868687;0.9696798713624273
123925-PP;Thalamus;0.25659032948443566;46.815382087514784;0.9753249154286351
123925-PP;WhiteMatter;0.47620630656986074;22.8;0.7678887056331423
124422;Amygdala;0.16775666066804196;31.58987179461164;0.9883469600304097
124422;GreyMatter;0.4110243076473263;31.223068395018448;0.7457636268204891
124422;Hippocampus;0.13254760017349945;35.617972991173986;0.9672182411648197
124422;Thalamus;0.25787609046234333;49.44815466728763;0.9751664586573847
124422;WhiteMatter;0.4292948976703831;21.26405417600322;0.7650449346504513
124422-PP;Amygdala;0.16775666066804196;31.58987179461164;0.9883469600304097
124422-PP;GreyMatter;0.41091588232268683;32.266391183397005;0.7457675711201216
124422-PP;Hippocampus;0.1331310278520566;35.55727773606973;0.9683565425161149
124422-PP;Thalamus;0.258516217730027;49.44815466728763;0.9755602720829346
124422-PP;WhiteMatter;0.42746937795951523;23.29978540673712;0.764787935400018
