SUBJECT;LABEL;DICE;HDRFDST;SSIM
117122;Amygdala;0.1257410391268659;31.994687058947772;0.9880646207970841
117122;GreyMatter;0.43830561693067105;22.0;0.77197206654093
117122;Hippocampus;0.140447925590503;33.10981727524331;0.9744821892859666
117122;Thalamus;0.2394651183249758;46.17380209599379;0.9761499581114819
117122;WhiteMatter;0.47607890703074945;23.360436639754834;0.7780661602564167
117122-PP;Amygdala;0.1257410391268659;31.994687058947772;0.9880646207970841
117122-PP;GreyMatter;0.43827574860151364;23.69472515139182;0.7719772466904177
117122-PP;Hippocampus;0.14063208460473267;33.10981727524331;0.9744996970141669
117122-PP;Thalamus;0.23971114894616333;46.17380209599379;0.9761673295375738
117122-PP;WhiteMatter;0.474806971574618;24.42396364229197;0.7804785960851726
118528;Amygdala;0.12985630654603514;27.56592098951167;0.9893684587437497
118528;GreyMatter;0.46192867010293964;23.1;0.7669359563321471
118528;Hippocampus;0.1484631299795389;32.37066573303676;0.9735289315101071
118528;Thalamus;0.23668824798901314;46.2;0.9759984631647467
118528;WhiteMatter;0.47569099367699375;23.1;0.7775349650854195
118528-PP;Amygdala;0.12985630654603514;27.56592098951167;0.9893684587437497
118528-PP;GreyMatter;0.46191331047034206;23.1;0.7669397163150662
118528-PP;Hippocampus;0.14864493682475738;32.37066573303676;0.9735465048079057
118528-PP;Thalamus;0.23692298628226907;46.2;0.9760172852520997
118528-PP;WhiteMatter;0.47459433744614565;24.200000000000003;0.7803956507400399
118730;Amygdala;0.1546350559403303;33.81493752766668;0.989023581079716
118730;GreyMatter;0.45670806657522933;23.1;0.7626193502259019
118730;Hippocampus;0.13147808915045928;34.697982650292516;0.9748410329490361
118730;Thalamus;0.22623700744086395;47.758245361403304;0.9754806549794384
118730;WhiteMatter;0.4426053450926118;21.158922467838483;0.7766015393224853
118730-PP;Amygdala;0.1546350559403303;33.81493752766668;0.989023581079716
118730-PP;GreyMatter;0.4566705628964216;23.1;0.7626202193956093
118730-PP;Hippocampus;0.13166282866919063;34.697982650292516;0.9748596338766182
118730-PP;Thalamus;0.22646649663807095;47.758245361403304;0.9754993516015041
118730-PP;WhiteMatter;0.4415187431602767;23.1;0.7779277357954631
118932;Amygdala;0.14942853111330606;31.132137735786795;0.989657250478848
118932;GreyMatter;0.4674341116101309;23.1;0.7703449426389753
118932;Hippocampus;0.1372604596709594;33.957767888952894;0.9741919238129492
118932;Thalamus;0.24755581567156304;47.758245361403304;0.975803321418457
118932;WhiteMatter;0.47869808348317816;21.35813662284236;0.777596171484045
118932-PP;Amygdala;0.14942853111330606;31.132137735786795;0.989657250478848
118932-PP;GreyMatter;0.4673287547464536;24.200000000000003;0.770365974979936
118932-PP;Hippocampus;0.13744169402008935;33.939946965191325;0.9742096432323355
118932-PP;Thalamus;0.24780783895659858;47.758245361403304;0.9758214286038701
118932-PP;WhiteMatter;0.4777583143631968;23.33452377915607;0.7800800176637281
120111;Amygdala;0.14335467179674286;31.918959882803204;0.9889931822365744
120111;GreyMatter;0.4357760335564988;22.0;0.7718289400617429
120111;Hippocampus;0.14512786851487186;33.23747884542389;0.9751378927907292
120111;Thalamus;0.22838702036949313;47.300000000000004;0.9758090256730566
120111;WhiteMatter;0.504475228860918;23.1;0.7771615415125206
120111-PP;Amygdala;0.14335467179674286;31.918959882803204;0.9889931822365744
120111-PP;GreyMatter;0.4357604026668775;22.0;0.7718325126415817
120111-PP;Hippocampus;0.14533175233283496;33.23747884542389;0.9751557416569823
120111-PP;Thalamus;0.22861037844886348;47.300000000000004;0.9758275642001474
120111-PP;WhiteMatter;0.5034399742831785;24.200000000000003;0.7801499007139296
122317;Amygdala;0.14961545918697086;31.9189598828032;0.9887289612876473
122317;GreyMatter;0.4591719853673386;23.1;0.7720706286223974
122317;Hippocampus;0.11753185521893662;33.10981727524331;0.9738794672149858
122317;Thalamus;0.22685304177623125;47.6186938082094;0.9761246185222121
122317;WhiteMatter;0.48903412751809255;22.0;0.7812773396029213
122317-PP;Amygdala;0.14961545918697086;31.9189598828032;0.9887289612876473
122317-PP;GreyMatter;0.45912768397735026;23.1;0.7720695970449813
122317-PP;Hippocampus;0.11768266111460805;33.09153970428091;0.9738968061191575
122317-PP;Thalamus;0.22708426104596507;47.6186938082094;0.976145081788935
122317-PP;WhiteMatter;0.4876859259521043;24.12488341940744;0.7844247070731116
122620;Amygdala;0.1622015431996556;31.383753758911634;0.9891523206540105
122620;GreyMatter;0.4825452821607417;22.300448425984623;0.7702224233674884
122620;Hippocampus;0.139631833440382;33.8864279616486;0.9736641939958536
122620;Thalamus;0.24425225507269063;45.059738126180896;0.9761482789759311
122620;WhiteMatter;0.45732891547255333;23.1;0.7842363983077562
122620-PP;Amygdala;0.1622015431996556;31.383753758911634;0.9891523206540105
122620-PP;GreyMatter;0.48250142602366836;22.462635642328355;0.7702246600343631
122620-PP;Hippocampus;0.1398097364461486;33.8864279616486;0.9736815329794729
122620-PP;Thalamus;0.24449623942337825;45.08658337022223;0.9761666805460979
122620-PP;WhiteMatter;0.45581286767252793;23.69472515139182;0.7859782877754965
123117;Amygdala;0.16255041290570385;29.37226583020112;0.9903223944706236
123117;GreyMatter;0.45989154751356953;22.915933321599628;0.777139019939531
123117;Hippocampus;0.14253543515697442;33.68946422844982;0.9743897148341852
123117;Thalamus;0.23696672913769826;46.291575907501795;0.9763154556258457
123117;WhiteMatter;0.5074411189139326;20.900000000000002;0.7808244009587236
123117-PP;Amygdala;0.16255041290570385;29.37226583020112;0.9903223944706236
123117-PP;GreyMatter;0.45984323998419924;22.994999456403562;0.7771353507609723
123117-PP;Hippocampus;0.14272105726447287;33.67150130303073;0.9744073926133835
123117-PP;Thalamus;0.23721770004337256;46.291575907501795;0.9763345662293864
123117-PP;WhiteMatter;0.5058726511820711;23.1;0.7845145200687978
123925;Amygdala;0.16293893561649003;27.521991207032972;0.9901716531004066
123925;GreyMatter;0.4474503700564095;22.0;0.7800359208183784
123925;Hippocampus;0.15078124038070848;32.53843880704789;0.9749454305224893
123925;Thalamus;0.24839019043704616;45.327475111680336;0.9761051427020201
123925;WhiteMatter;0.4924420259249659;20.900000000000002;0.7836880503280809
123925-PP;Amygdala;0.16293893561649003;27.521991207032972;0.9901716531004066
123925-PP;GreyMatter;0.4473567321413865;22.0;0.7800226350510091
123925-PP;Hippocampus;0.15098015041301935;32.53843880704789;0.9749629422715684
123925-PP;Thalamus;0.24863350508394882;45.340820460154895;0.976129671110765
123925-PP;WhiteMatter;0.4913177409743214;22.994999456403562;0.7870463532996576
124422;Amygdala;0.18216269193074158;29.882770955853477;0.9893081184216374
124422;GreyMatter;0.44100356480226816;22.000000000000004;0.7724200847143848
124422;Hippocampus;0.1387554378664649;33.86856950034944;0.9747013721448922
124422;Thalamus;0.24484002372179392;48.4374854838688;0.9762160682610309
124422;WhiteMatter;0.4462322956885837;21.61157097482735;0.7829486031219195
124422-PP;Amygdala;0.18216269193074158;29.882770955853477;0.9893081184216374
124422-PP;GreyMatter;0.44100057991412056;22.000000000000004;0.7724291582428989
124422-PP;Hippocampus;0.13894465699458314;33.83282429830534;0.9747190545703378
124422-PP;Thalamus;0.24508544513215774;48.449974200199534;0.9762349843346629
124422-PP;WhiteMatter;0.44502790799841546;23.3085821104588;0.7843197382268614
