SUBJECT;LABEL;DICE;HDRFDST;SSIM
117122;Amygdala;0.22899619684222658;30.133038346638727;0.9949055049202347
117122;GreyMatter;0.4933549518197756;24.0;0.7816079429560597
117122;Hippocampus;0.2748806788050203;22.02271554554524;0.9882512807146535
117122;Thalamus;0.5629335976214074;9.848857801796104;0.9918034474776735
117122;WhiteMatter;0.5211289526929885;12.083045973594572;0.7890836806040923
117122-PP;Amygdala;0.2302967083912842;30.14962686336267;0.9949138609927771
117122-PP;GreyMatter;0.493145973176559;24.166091947189145;0.7819342045611607
117122-PP;Hippocampus;0.274766790209665;21.61018278497431;0.9883200801808015
117122-PP;Thalamus;0.5665138405322486;9.695359714832659;0.9918457326352633
117122-PP;WhiteMatter;0.519047073720581;19.6468827043885;0.7890763799275236
118528;Amygdala;0.22304968868270053;26.1725046566048;0.9949879368925512
118528;GreyMatter;0.5041324517880624;25.0;0.7761125396175491
118528;Hippocampus;0.2868369351669941;22.15851980616034;0.987959417043361
118528;Thalamus;0.5530884134033105;9.848857801796104;0.9914995924975003
118528;WhiteMatter;0.5209762181632164;11.575836902790225;0.7882004810020292
118528-PP;Amygdala;0.22436448483359941;26.1725046566048;0.9949937696031502
118528-PP;GreyMatter;0.5039350067631623;25.0;0.7763129026793694
118528-PP;Hippocampus;0.2847178628722885;21.95449840010015;0.9879985269377605
118528-PP;Thalamus;0.554577076440146;9.695359714832659;0.9915221797260071
118528-PP;WhiteMatter;0.5192127963139914;19.026297590440446;0.7883043770079511
118730;Amygdala;0.3016393442622951;31.51190251317746;0.9952992972596258
118730;GreyMatter;0.5041892151745735;25.0;0.7716302070828346
118730;Hippocampus;0.23808410794872256;23.280893453645632;0.9878240601918366
118730;Thalamus;0.5403538910840062;9.9498743710662;0.9916750978743596
118730;WhiteMatter;0.4880849042697807;11.180339887498949;0.7850207467082291
118730-PP;Amygdala;0.3042693926638605;31.51190251317746;0.995316456577753
118730-PP;GreyMatter;0.5038538416477412;25.079872407968907;0.7718314756691868
118730-PP;Hippocampus;0.23738753505992058;23.0;0.9878984247968305
118730-PP;Thalamus;0.5436098440833175;9.899494936611665;0.9917155107181213
118730-PP;WhiteMatter;0.48664090979607905;18.681541692269406;0.7850091543023967
118932;Amygdala;0.2810888595754887;30.083217912982647;0.9952995926292878
118932;GreyMatter;0.5137378974101197;24.186773244895647;0.7792158112473677
118932;Hippocampus;0.272989415198509;23.280893453645632;0.9881464275849571
118932;Thalamus;0.5710386151797603;9.848857801796104;0.9916869486503885
118932;WhiteMatter;0.5248473136984423;11.445523142259598;0.7872751719429022
118932-PP;Amygdala;0.2834340991535671;30.099833886584822;0.9953120294227168
118932-PP;GreyMatter;0.5133810488290037;24.515301344262525;0.7794715782112985
118932-PP;Hippocampus;0.27408513816280805;22.715633383201094;0.9882239356949828
118932-PP;Thalamus;0.573943425384667;9.695359714832659;0.9917189828188455
118932-PP;WhiteMatter;0.5233297902272799;19.235384061671343;0.7875276555353153
120111;Amygdala;0.24784931121731796;30.479501308256342;0.9948372511582273
120111;GreyMatter;0.48803663108267625;23.874672772626646;0.781986835323283
120111;Hippocampus;0.2757034534804327;21.283796653792763;0.9882401167597024
120111;Thalamus;0.5363965243263347;11.045361017187261;0.991465269413655
120111;WhiteMatter;0.5476432383769533;11.74734012447073;0.7873714091088952
120111-PP;Amygdala;0.24974504249291785;30.479501308256342;0.9948569091022726
120111-PP;GreyMatter;0.4878974600815942;24.0;0.7822424032853132
120111-PP;Hippocampus;0.2761667545406614;21.0;0.9883230760183539
120111-PP;Thalamus;0.5374182115594329;10.816653826391969;0.9914797225939516
120111-PP;WhiteMatter;0.5460127909984067;18.681541692269406;0.7874721280499352
122317;Amygdala;0.30363789170368594;30.479501308256342;0.9953167569512336
122317;GreyMatter;0.5079383032703304;25.0;0.7814056115748971
122317;Hippocampus;0.24004344677769732;22.045407685048602;0.9880981895664847
122317;Thalamus;0.551245959753936;9.0;0.9918811426790906
122317;WhiteMatter;0.5403684894218828;11.357816691600547;0.7923283809995388
122317-PP;Amygdala;0.30635978195033314;30.512292604784715;0.9953322460413478
122317-PP;GreyMatter;0.5076455963181015;25.0;0.7816314320079522
122317-PP;Hippocampus;0.24226283405271376;21.840329667841555;0.9881998297572298
122317-PP;Thalamus;0.5536183174036341;8.831760866327848;0.9919096698288262
122317-PP;WhiteMatter;0.5385802359766072;19.026297590440446;0.7927676904023703
122620;Amygdala;0.32563865804863035;27.676705006196094;0.9954630597381576
122620;GreyMatter;0.5275813457725413;24.166091947189145;0.7799087866693781
122620;Hippocampus;0.2825746235801708;23.043437243605826;0.9879942892160556
