SUBJECT;LABEL;DICE;HDRFDST;SSIM
117122;Amygdala;0.12619897630005592;32.62146532576365;0.9876687303401798
117122;GreyMatter;0.4317093912848796;20.540691322348426;0.7559324038159374
117122;Hippocampus;0.13276212854973207;34.236822282449054;0.9708872698206793
117122;Thalamus;0.24661333861660764;46.367229807267975;0.9748709352579303
117122;WhiteMatter;0.4717294441892513;22.92596780945136;0.7686243913618139
117122-PP;Amygdala;0.12619897630005592;32.62146532576365;0.9876687303401798
117122-PP;GreyMatter;0.4315990810993369;24.0;0.7561986180642996
117122-PP;Hippocampus;0.13317045127910318;34.27885645700568;0.9709423469893623
117122-PP;Thalamus;0.24692215182811164;46.367229807267975;0.9748928053385111
117122-PP;WhiteMatter;0.4698967971814923;24.0;0.7681388936190431
118528;Amygdala;0.11987633389847412;28.039971469315013;0.9888251070525163
118528;GreyMatter;0.45123040356102717;20.7499397589487;0.7507992401948718
118528;Hippocampus;0.13693659019367962;33.64282984530285;0.9704761792969224
118528;Thalamus;0.24449532768116838;47.365810454377325;0.9746488471143214
118528;WhiteMatter;0.4745419987175964;22.83155710852854;0.7692580568364771
118528-PP;Amygdala;0.11987633389847412;28.039971469315013;0.9888251070525163
118528-PP;GreyMatter;0.45119454247691226;24.149534156997724;0.7511001999368697
118528-PP;Hippocampus;0.13734816836938687;33.66422433385329;0.9705336372607163
118528-PP;Thalamus;0.2447922475432792;47.3962023795156;0.9746732473723525
118528-PP;WhiteMatter;0.47276514668076647;24.0;0.7686735256085859
118730;Amygdala;0.15385340560923874;33.77099347072869;0.9885899875837081
118730;GreyMatter;0.4471258093603829;21.46625258399798;0.7460410176036186
118730;Hippocampus;0.11954447708756095;36.39780213144744;0.9713002117812798
118730;Thalamus;0.23149312209352;48.373546489791295;0.9740695322087526
118730;WhiteMatter;0.4392998494633404;20.645580640902306;0.7670872559358937
118730-PP;Amygdala;0.15385340560923874;33.77099347072869;0.9885899875837081
118730-PP;GreyMatter;0.44712705590182067;24.651166301008967;0.7462224164198685
118730-PP;Hippocampus;0.11999148780932693;36.39780213144744;0.9713544358316643
118730-PP;Thalamus;0.23178735105407883;48.373546489791295;0.9740929267345829
118730-PP;WhiteMatter;0.43767914005651776;22.76839915321233;0.7666294176260012
118932;Amygdala;0.15070674895480787;31.771685507696944;0.9892249963203269
118932;GreyMatter;0.45749499696271695;20.7499397589487;0.7542387655376688
118932;Hippocampus;0.1323935835758258;35.333836474405096;0.9709280376538529
118932;Thalamus;0.2541865230940861;48.729457210192685;0.9744630771473073
118932;WhiteMatter;0.47842684689522785;21.599999999999998;0.7690665682960897
118932-PP;Amygdala;0.15070674895480787;31.771685507696944;0.9892249963203269
118932-PP;GreyMatter;0.4574205792047892;25.2;0.7545282714094307
118932-PP;Hippocampus;0.1328208664016313;35.333836474405096;0.9709845231561657
118932-PP;Thalamus;0.25449821528300515;48.729457210192685;0.9744858370288384
118932-PP;WhiteMatter;0.4768657123877297;23.758787847867996;0.7686973676355303
120111;Amygdala;0.1373667477089957;32.31098884280702;0.9885103379979001
120111;GreyMatter;0.4264964436985535;20.7499397589487;0.7555388424994487
120111;Hippocampus;0.1372080474832344;34.67563986431973;0.9717945588009197
120111;Thalamus;0.2403958525001865;48.07494149762431;0.9743407554484632
120111;WhiteMatter;0.503831243818542;22.12690669750293;0.7693961283030795
120111-PP;Amygdala;0.1373667477089957;32.31098884280702;0.9885103379979001
120111-PP;GreyMatter;0.42645542311184415;24.0;0.7558381043224529
120111-PP;Hippocampus;0.13767499419908732;34.67563986431973;0.9718485411942392
120111-PP;Thalamus;0.24068910575582553;48.119850373832215;0.974365132950754
120111-PP;WhiteMatter;0.5020176104668213;23.29978540673712;0.768908797631776
122317;Amygdala;0.14936131386861315;31.40700558792576;0.988382778997837
122317;GreyMatter;0.45209159565974266;20.43526363911168;0.756216856743598
122317;Hippocampus;0.1086463430291445;33.66422433385329;0.9702634559433045
122317;Thalamus;0.23212074980929634;48.07494149762431;0.9747359015932109
122317;WhiteMatter;0.4871997649063767;22.8;0.7737132643103376
122317-PP;Amygdala;0.14936131386861315;31.40700558792576;0.988382778997837
122317-PP;GreyMatter;0.45198123061910794;24.0;0.7565062316451636
122317-PP;Hippocampus;0.10899931302953973;33.66422433385329;0.970311449416162
122317-PP;Thalamus;0.23240847398207043;48.08991578283331;0.9747599848585624
122317-PP;WhiteMatter;0.4851427378352604;24.0;0.7731711142703284
122620;Amygdala;0.1568645770075209;31.726329759365484;0.9886671802056994
122620;GreyMatter;0.47270574990732844;20.4;0.7536063516489758
122620;Hippocampus;0.13115124472246148;33.898672540381284;0.9704290058274069
122620;Thalamus;0.24943535777220718;45.82051942088828;0.9748617655394396
122620;WhiteMatter;0.4530709794749357;23.5762592452662;0.7746838130214944
122620-PP;Amygdala;0.1568645770075209;31.726329759365484;0.9886671802056994
122620-PP;GreyMatter;0.4726191003124318;23.113632341109867;0.7537895859276094
122620-PP;Hippocampus;0.1315785745654422;33.87742611238345;0.9704897982673878
122620-PP;Thalamus;0.24973907857462352;45.82051942088828;0.9748846814423526
122620-PP;WhiteMatter;0.451080241316359;24.0;0.7741148206725016
123117;Amygdala;0.1589724297307465;29.418361613115028;0.9898558820590913
123117;GreyMatter;0.45021022167933705;20.784609690826528;0.7614896718422692
123117;Hippocampus;0.12826973162722227;34.55083211733112;0.9710559853702186
123117;Thalamus;0.24569393206971124;46.861498055439924;0.9750772161391732
123117;WhiteMatter;0.5031679889757836;21.599999999999998;0.7732962723020802
123117-PP;Amygdala;0.1589724297307465;29.418361613115028;0.9898558820590913
123117-PP;GreyMatter;0.45020368561417845;23.606778687487203;0.7617546571372836
