SUBJECT;LABEL;DICE;HDRFDST;SSIM
117122;Amygdala;0.26931468531468533;29.748949561287034;0.9950155342893626
117122;GreyMatter;0.49561306875671884;19.519221295943137;0.7814028572740297
117122;Hippocampus;0.29520823656912837;13.416407864998739;0.9895284504035957
117122;Thalamus;0.5646208647930053;9.486832980505138;0.991825387787533
117122;WhiteMatter;0.5283646198338677;12.0;0.7987049881561425
117122-PP;Amygdala;0.2714559603022443;29.748949561287034;0.9950272002702242
117122-PP;GreyMatter;0.4954614327994675;19.82422760159901;0.7814483605298228
117122-PP;Hippocampus;0.29541935357415866;13.45362404707371;0.9895956176962022
117122-PP;Thalamus;0.5679623328865518;9.433981132056603;0.991851945234908
117122-PP;WhiteMatter;0.5274298598053;17.72004514666935;0.7988326068064814
118528;Amygdala;0.2555416889522791;25.709920264364882;0.9950198059147075
118528;GreyMatter;0.5092180029883426;21.0;0.7760618829169028
118528;Hippocampus;0.3189367518144971;15.0;0.9894303865322162
118528;Thalamus;0.5535942009530841;9.797958971132712;0.9915055232159727
118528;WhiteMatter;0.5261216446534829;11.40175425099138;0.7978122206357435
118528-PP;Amygdala;0.2573155406618395;25.709920264364882;0.9950325344931926
118528-PP;GreyMatter;0.509113018507508;21.0;0.7760920758332864
118528-PP;Hippocampus;0.3167589579646439;15.033296378372908;0.9894473599696931
118528-PP;Thalamus;0.5551568899570118;9.643650760992955;0.991534818546253
118528-PP;WhiteMatter;0.5251655910850452;17.72004514666935;0.7982388060899019
118730;Amygdala;0.3300357080138149;31.20897306865447;0.9953449724087905
118730;GreyMatter;0.5068341058531853;21.0;0.7710713467377422
118730;Hippocampus;0.26699571067630296;15.066519173319364;0.9892718386308528
118730;Thalamus;0.5390836503204139;10.0;0.9916514061504187
118730;WhiteMatter;0.4939235839029825;11.661903789690601;0.7952141062321829
118730-PP;Amygdala;0.33380698638247486;31.25699921617557;0.9953678561835072
118730-PP;GreyMatter;0.5068109888889575;21.0;0.7711350673469296
118730-PP;Hippocampus;0.265498304950338;15.066519173319364;0.9893137154171493
118730-PP;Thalamus;0.5418634013040696;9.899494936611665;0.9916895602155427
118730-PP;WhiteMatter;0.4930687513550049;17.46424919657298;0.795252335090313
118932;Amygdala;0.3005948909366616;29.274562336608895;0.9952934260239499
118932;GreyMatter;0.5184467649747803;20.518284528683193;0.7786992079993879
118932;Hippocampus;0.3008924613041886;13.74772708486752;0.9895463876030991
118932;Thalamus;0.5729654348042633;9.643650760992955;0.9917187066912242
118932;WhiteMatter;0.5285864346253751;11.445523142259598;0.7968525368723579
118932-PP;Amygdala;0.3037303317814839;29.274562336608895;0.995310797188448
118932-PP;GreyMatter;0.5182850909056931;20.71231517720798;0.7787131724257709
118932-PP;Hippocampus;0.3020285792158237;13.74772708486752;0.9896047840517002
118932-PP;Thalamus;0.5762922215141045;9.486832980505138;0.9917544136992743
118932-PP;WhiteMatter;0.5279283725578524;17.88854381999832;0.7971170328079157
120111;Amygdala;0.2872474401795981;29.9833287011299;0.9949091921766138
120111;GreyMatter;0.48934250904382576;19.235384061671343;0.7815230482658465
120111;Hippocampus;0.30791777395654213;13.45362404707371;0.989690408503928
120111;Thalamus;0.5403072149999157;10.862780491200215;0.9915046862102402
120111;WhiteMatter;0.5529975256345468;11.789826122551595;0.7964265455100866
120111-PP;Amygdala;0.28978622327790976;29.9833287011299;0.994929743658049
120111-PP;GreyMatter;0.48931233406921554;20.0;0.7816351165508615
120111-PP;Hippocampus;0.3077712031558185;13.490737563232042;0.9897407601268405
120111-PP;Thalamus;0.5416191756119967;10.723805294763608;0.9915280468553945
120111-PP;WhiteMatter;0.5522530878418127;17.029386365926403;0.7966672755098891
122317;Amygdala;0.3297373358348968;29.8496231131986;0.995334872963989
122317;GreyMatter;0.512994715487837;20.0;0.781468052043599
122317;Hippocampus;0.25564474672782633;13.601470508735444;0.9892366884207359
122317;Thalamus;0.54660473499948;9.1104335791443;0.9918672290217068
122317;WhiteMatter;0.549839689452266;11.045361017187261;0.8025297559039252
122317-PP;Amygdala;0.3335112376208267;29.88310559496787;0.9953518640764141
122317-PP;GreyMatter;0.5128136018847134;20.248456731316587;0.7815025843393772
122317-PP;Hippocampus;0.2572280357750255;13.601470508735444;0.9892992953009678
122317-PP;Thalamus;0.5491949285739234;9.055385138137417;0.9919032895794565
122317-PP;WhiteMatter;0.5488989446825427;17.52141546793523;0.8030444264485034
122620;Amygdala;0.35333012743447945;27.294688127912362;0.9955356143076378
122620;GreyMatter;0.5308264313108221;19.0;0.7793188163879776
122620;Hippocampus;0.30160138915685897;14.89966442575134;0.9892822731989681
122620;Thalamus;0.5567027645120065;10.295630140987;0.9916605885200689
122620;WhiteMatter;0.5078115997382242;12.0;0.8022216185405645
122620-PP;Amygdala;0.3580216835180899;27.294688127912362;0.9955594150294687
122620-PP;GreyMatter;0.5306472668339983;19.44222209522358;0.7793780409078412
122620-PP;Hippocampus;0.3014152598541853;14.89966442575134;0.9893200788510216
122620-PP;Thalamus;0.5580606882522462;10.099504938362077;0.9916722519671377
122620-PP;WhiteMatter;0.5062993867381863;17.804493814764857;0.8021874266626293
123117;Amygdala;0.3070076544235448;27.294688127912362;0.9953073330182105
123117;GreyMatter;0.5132407379690883;19.924858845171276;0.786097933008323
123117;Hippocampus;0.30285171102661596;13.638181696985855;0.989451908367372
123117;Thalamus;0.5526249006039894;9.433981132056603;0.9915137202969554
123117;WhiteMatter;0.5564941821580754;10.723805294763608;0.8021197465744971
123117-PP;Amygdala;0.31045241809672386;27.294688127912362;0.995326172080293
