SUBJECT;LABEL;DICE;HDRFDST;SSIM
117122;Amygdala;0.1228345524001303;32.37066573303676;0.9877459013943671
117122;GreyMatter;0.43404430402251265;26.169829957414702;0.7654591216863497
117122;Hippocampus;0.1413755786689112;32.27708165246666;0.9798512093596012
117122;Thalamus;0.24240423382054282;46.304643395668215;0.9766842262340079
117122;WhiteMatter;0.47833801710864743;22.915933321599628;0.7767635871501887
117122-PP;Amygdala;0.1228345524001303;32.37066573303676;0.9877459013943671
117122-PP;GreyMatter;0.43401655954333573;29.310407707843307;0.7657258149361775
117122-PP;Hippocampus;0.1413755786689112;32.27708165246666;0.9798512093596012
117122-PP;Thalamus;0.2430339625669522;46.31770719714006;0.9767373909251126
117122-PP;WhiteMatter;0.4764342796141836;24.81713117989265;0.7769013134510016
118528;Amygdala;0.12634039043167447;28.280912290801375;0.9889271964277823
118528;GreyMatter;0.4589604533544574;26.400000000000002;0.7611074703413685
118528;Hippocampus;0.14815970498546202;30.224989660874993;0.9790983977048043
118528;Thalamus;0.23924701542656096;46.78557469990083;0.9765962734180732
118528;WhiteMatter;0.4787879695829151;22.0;0.7773204443578896
118528-PP;Amygdala;0.12634473277195393;28.280912290801375;0.9889725707741929
118528-PP;GreyMatter;0.45892287609201887;29.700000000000003;0.7613738371537916
118528-PP;Hippocampus;0.14815970498546202;30.224989660874993;0.9790983977048043
118528-PP;Thalamus;0.23985529092553512;46.81143022809707;0.9766423256777258
118528-PP;WhiteMatter;0.4767901526807906;24.596747752497688;0.7773822059842764
118730;Amygdala;0.1512724914897066;34.18859458942412;0.988704343761139
118730;GreyMatter;0.4543849242091325;24.719425559668657;0.7563092163813653
118730;Hippocampus;0.11770393528217359;35.113957338927214;0.979854121175514
118730;Thalamus;0.22719361214636208;48.42499354672131;0.9759455201218573
118730;WhiteMatter;0.443743643213991;20.667123650861534;0.7748692276796975
118730-PP;Amygdala;0.1512724914897066;34.18859458942412;0.988704343761139
118730-PP;GreyMatter;0.4543550199549364;29.536587480614617;0.7565126575482598
118730-PP;Hippocampus;0.11770393528217359;35.113957338927214;0.979854121175514
118730-PP;Thalamus;0.22775127163755374;48.4374854838688;0.975997276714698
118730-PP;WhiteMatter;0.44185909096280784;23.1;0.7746513725609206
118932;Amygdala;0.14605660895850509;31.9189598828032;0.9891176319851436
118932;GreyMatter;0.4642368433384882;26.400000000000002;0.7638959067611999
118932;Hippocampus;0.14361768368617683;32.37066573303676;0.9800399425641131
118932;Thalamus;0.24999510389534085;48.56222812021706;0.9763619619544744
118932;WhiteMatter;0.48170417695599826;20.900000000000002;0.7769456157014201
118932-PP;Amygdala;0.1460666437650292;31.9189598828032;0.989208380677965
118932-PP;GreyMatter;0.4642418886593008;29.310407707843307;0.7641438059656199
118932-PP;Hippocampus;0.14361768368617683;32.37066573303676;0.9800399425641131
118932-PP;Thalamus;0.2506135270442721;48.57468476480316;0.976415320094529
118932-PP;WhiteMatter;0.4798834390381272;24.200000000000003;0.7770717798247607
120111;Amygdala;0.1397132270017722;32.37066573303676;0.9885729057163349
120111;GreyMatter;0.43251968194434404;24.200000000000003;0.7652984709953182
120111;Hippocampus;0.1628238256145233;32.482610732513486;0.9810637517592723
120111;Thalamus;0.22967653602601404;47.859481819175606;0.9763270647005174
120111;WhiteMatter;0.5069895075562476;21.35813662284236;0.776897963486926
120111-PP;Amygdala;0.1397132270017722;32.37066573303676;0.9885729057163349
120111-PP;GreyMatter;0.4324957945454684;28.6;0.7656966252376254
120111-PP;Hippocampus;0.1628238256145233;32.482610732513486;0.9810637517592723
120111-PP;Thalamus;0.23025372923437154;47.87212132337568;0.9763811001102157
120111-PP;WhiteMatter;0.504901225670614;24.200000000000003;0.7771285692579861
122317;Amygdala;0.14613935969868172;32.202018570269786;0.9883470330953549
122317;GreyMatter;0.45584395752557816;25.3;0.765581369040415
122317;Hippocampus;0.13791057175919058;31.9189598828032;0.9798897114815321
122317;Thalamus;0.23222954492698042;48.23722628841754;0.9767240633469287
122317;WhiteMatter;0.4945477311132464;21.244528707410762;0.7814267195482075
122317-PP;Amygdala;0.14615312176287787;32.202018570269786;0.9884831561345869
122317-PP;GreyMatter;0.4558091582667238;28.6;0.7659508455740905
122317-PP;Hippocampus;0.13791057175919058;31.9189598828032;0.9798897114815321
122317-PP;Thalamus;0.23280990732121898;48.299896480220326;0.9767667473645537
